evolution$generation,evolution$evaluated,macroGrowthRate,macroInteractionDecay,macroInteractionWeight,macroInteractionGamma,mesoAlpha,mesoBeta,mesoNdiff,mesoTimeSteps,macroMesoAlphaUpdateMax,macroMesoBetaUpdateMax,mesoMacroCongestionCost,mesoMacroDecayUpdateMax,objective$psiPopulation,objective$deltaPopulation,objective$gammaPopulation,evolution$samples,evolution$generated,mesoMacroDecayUpdateMax,mesoMacroCongestionCost,macroInteractionWeight,mesoTimeSteps,replication,macroInteractionDecay,deltaPopulation,psiPopulation,mesoBeta,macroMesoAlphaUpdateMax,gammaPopulation,mesoAlpha,macroMesoBetaUpdateMax,macroGrowthRate,macroInteractionGamma,mesoNdiff
1000,1000,0.012110621409603606,362.9197713915432,0.0035506948678490627,3.0645573845454863,0.5175149475847687,0.08274562275257472,2.1681385534748623,6.997615536714003,0.0964814703737624,-0.057305035081488945,1.553131036913217,0.0234330197572407,0.8695000362124459,2.5677930059276397,0.30658799888192334,4,128,"[0.0234330197572407,0.0234330197572407,0.0234330197572407,0.0234330197572407]","[1.553131036913217,1.553131036913217,1.553131036913217,1.553131036913217]","[0.0035506948678490627,0.0035506948678490627,0.0035506948678490627,0.0035506948678490627]","[6.997615536714003,6.997615536714003,6.997615536714003,6.997615536714003]","[-6049848458891546028,-1437209574442360583,-3740619679071257536,4441479691254148394]","[362.9197713915432,362.9197713915432,362.9197713915432,362.9197713915432]","[3.2335374798919276,2.30697334979258,2.828612662062699,1.9204680454563747]","[0.9801130869473949,1.1607337631408265,-0.6527334730973049,0.7588869854774969]","[0.08274562275257472,0.08274562275257472,0.08274562275257472,0.08274562275257472]","[0.0964814703737624,0.0964814703737624,0.0964814703737624,0.0964814703737624]","[0.16611100801503254,0.36856702422104837,0.2865414109454356,0.32663458681841107]","[0.5175149475847687,0.5175149475847687,0.5175149475847687,0.5175149475847687]","[-0.057305035081488945,-0.057305035081488945,-0.057305035081488945,-0.057305035081488945]","[0.012110621409603606,0.012110621409603606,0.012110621409603606,0.012110621409603606]","[3.0645573845454863,3.0645573845454863,3.0645573845454863,3.0645573845454863]","[2.1681385534748623,2.1681385534748623,2.1681385534748623,2.1681385534748623]"
1000,1000,0.018862606884082745,144.12204146218022,0.003148261215211499,2.4438387567949196,3.951642279596483,0.04602452403443031,2.9493034499972364,11.926289029728682,-0.04936742247908424,-0.047038611945304835,1.4776273297388351,0.0271676784312887,-0.3095604514809738,1.7398665055059555,0.3157159863700112,2,285,"[0.0271676784312887,0.0271676784312887]","[1.4776273297388351,1.4776273297388351]","[0.003148261215211499,0.003148261215211499]","[11.926289029728682,11.926289029728682]","[-3554145677669915714,-7072552192403459519]","[144.12204146218022,144.12204146218022]","[1.750940797893135,1.7287922131187758]","[0.3343169375773418,-0.9534378405392894]","[0.04602452403443031,0.04602452403443031]","[-0.04936742247908424,-0.04936742247908424]","[0.25935685938588415,0.37207511335413823]","[3.951642279596483,3.951642279596483]","[-0.047038611945304835,-0.047038611945304835]","[0.018862606884082745,0.018862606884082745]","[2.4438387567949196,2.4438387567949196]","[2.9493034499972364,2.9493034499972364]"
1000,1000,0.04419350954647046,327.18906608186194,0.0,2.215297086544128,0.5,0.05061503394314615,4.18329723885612,18.680138720462946,-0.027949246234785785,0.09999076240238272,0.9646626547784538,0.05361883864051692,1.0746716215930197,2.080091059396342,0.19423596720616887,1,970,"[0.05361883864051692]","[0.9646626547784538]","[0.0]","[18.680138720462946]","[-7718174361489393005]","[327.18906608186194]","[2.080091059396342]","[1.0746716215930197]","[0.05061503394314615]","[-0.027949246234785785]","[0.19423596720616887]","[0.5]","[0.09999076240238272]","[0.04419350954647046]","[2.215297086544128]","[4.18329723885612]"
1000,1000,0.023405781687751405,182.91237159375657,0.0031117855120702045,2.201865076226666,3.8131015673444173,0.03940003413458559,2.9272268432455215,12.321109784793773,-0.03150614013382724,0.058614462641216475,1.0602271351796384,0.029463313031729194,0.2699398685679102,2.0409475330740223,0.33486093863996436,8,12,"[0.029463313031729194,0.029463313031729194,0.029463313031729194,0.029463313031729194,0.029463313031729194,0.029463313031729194,0.029463313031729194,0.029463313031729194]","[1.0602271351796384,1.0602271351796384,1.0602271351796384,1.0602271351796384,1.0602271351796384,1.0602271351796384,1.0602271351796384,1.0602271351796384]","[0.0031117855120702045,0.0031117855120702045,0.0031117855120702045,0.0031117855120702045,0.0031117855120702045,0.0031117855120702045,0.0031117855120702045,0.0031117855120702045]","[12.321109784793773,12.321109784793773,12.321109784793773,12.321109784793773,12.321109784793773,12.321109784793773,12.321109784793773,12.321109784793773]","[5448440326662470345,-7714044503834449502,-2475841287206624846,8071238969908310601,7926906353691932037,-149542200694162477,-8985932891493096352,-7085838436726293182]","[182.91237159375657,182.91237159375657,182.91237159375657,182.91237159375657,182.91237159375657,182.91237159375657,182.91237159375657,182.91237159375657]","[1.9737820691090238,2.8805045058140584,2.0929354877148447,2.5104958375817037,1.6716874336533363,1.9889595784332,2.2740760630408006,1.8429951895799]","[0.017630330625629576,0.3479439274175484,-0.7403788935523163,1.0763290411858182,0.9802527857848511,0.19193580971827195,-0.6662563719820378,0.43621705027852586]","[0.03940003413458559,0.03940003413458559,0.03940003413458559,0.03940003413458559,0.03940003413458559,0.03940003413458559,0.03940003413458559,0.03940003413458559]","[-0.03150614013382724,-0.03150614013382724,-0.03150614013382724,-0.03150614013382724,-0.03150614013382724,-0.03150614013382724,-0.03150614013382724,-0.03150614013382724]","[0.33936553126955626,0.33414602855005393,0.18178013571395946,0.29858020548423037,0.3355758487298748,0.3216234612480746,0.5209698093444222,0.396353959507985]","[3.8131015673444173,3.8131015673444173,3.8131015673444173,3.8131015673444173,3.8131015673444173,3.8131015673444173,3.8131015673444173,3.8131015673444173]","[0.058614462641216475,0.058614462641216475,0.058614462641216475,0.058614462641216475,0.058614462641216475,0.058614462641216475,0.058614462641216475,0.058614462641216475]","[0.023405781687751405,0.023405781687751405,0.023405781687751405,0.023405781687751405,0.023405781687751405,0.023405781687751405,0.023405781687751405,0.023405781687751405]","[2.201865076226666,2.201865076226666,2.201865076226666,2.201865076226666,2.201865076226666,2.201865076226666,2.201865076226666,2.201865076226666]","[2.9272268432455215,2.9272268432455215,2.9272268432455215,2.9272268432455215,2.9272268432455215,2.9272268432455215,2.9272268432455215,2.9272268432455215]"
1000,1000,0.007572931834780038,132.38066211801888,0.008773349201558655,0.5,1.3081609497260396,0.09584652215177233,1.703497270444877,15.392112833272726,0.09145737778633814,0.05145788145481159,1.5146509736589542,0.05661130189082106,1.0133543142443657,3.1332478342520367,0.23879263194665734,1,883,"[0.05661130189082106]","[1.5146509736589542]","[0.008773349201558655]","[15.392112833272726]","[4744714714112014533]","[132.38066211801888]","[3.1332478342520367]","[1.0133543142443657]","[0.09584652215177233]","[0.09145737778633814]","[0.23879263194665734]","[1.3081609497260396]","[0.05145788145481159]","[0.007572931834780038]","[0.5]","[1.703497270444877]"
1000,1000,0.02319005986849705,182.83244716316528,0.004563576059946874,3.078667513632756,3.804752900481744,0.0,3.1769235158251927,12.55179449037764,-0.030452620642630143,0.053949221154633936,1.0682218969895179,0.08867146434387974,0.7035911192779998,1.8158244904819605,0.3200676815015062,1,943,"[0.08867146434387974]","[1.0682218969895179]","[0.004563576059946874]","[12.55179449037764]","[6628902444529531991]","[182.83244716316528]","[1.8158244904819605]","[0.7035911192779998]","[0.0]","[-0.030452620642630143]","[0.3200676815015062]","[3.804752900481744]","[0.053949221154633936]","[0.02319005986849705]","[3.078667513632756]","[3.1769235158251927]"
1000,1000,0.023405781687751405,182.91237159375657,0.0031117855120702045,4.589342956123103,3.8131015673444173,0.03940003413458559,2.9272268432455215,12.321109784793773,-0.03150614013382724,0.028927844170190176,1.0948913322596965,0.029463313031729194,0.29705942341968194,1.758268629375392,0.30118641871544405,2,178,"[0.029463313031729194,0.029463313031729194]","[1.0948913322596965,1.0948913322596965]","[0.0031117855120702045,0.0031117855120702045]","[12.321109784793773,12.321109784793773]","[-7548266455414063850,-1602882942735178527]","[182.91237159375657,182.91237159375657]","[1.5879558468277062,1.9285814119230777]","[0.08621468057222215,0.5079041662671417]","[0.03940003413458559,0.03940003413458559]","[-0.03150614013382724,-0.03150614013382724]","[0.3618390299930554,0.2405338074378327]","[3.8131015673444173,3.8131015673444173]","[0.028927844170190176,0.028927844170190176]","[0.023405781687751405,0.023405781687751405]","[4.589342956123103,4.589342956123103]","[2.9272268432455215,2.9272268432455215]"
1000,1000,0.006988602285374582,154.8007444084038,0.008455529594298492,0.6224275484811297,1.1883763339546154,0.09474078232269859,1.429812054940435,15.426958236396121,0.023837918829218666,0.01611538955206153,1.4518172253882682,0.05657034261823632,1.4998913247055081,1.9928173097541753,0.27926639945022336,1,636,"[0.05657034261823632]","[1.4518172253882682]","[0.008455529594298492]","[15.426958236396121]","[-3086791498504325750]","[154.8007444084038]","[1.9928173097541753]","[1.4998913247055081]","[0.09474078232269859]","[0.023837918829218666]","[0.27926639945022336]","[1.1883763339546154]","[0.01611538955206153]","[0.006988602285374582]","[0.6224275484811297]","[1.429812054940435]"
1000,1000,0.012110621409603606,362.9197713915432,0.0035506948678490627,3.0645573845454863,0.5816502218289366,0.08274562275257472,2.1681385534748623,10.890074992948351,0.04774791311158855,-0.057305035081488945,1.5136315061122254,0.0234330197572407,0.7776214993726083,1.9974130651984252,0.2496991559781807,4,51,"[0.0234330197572407,0.0234330197572407,0.0234330197572407,0.0234330197572407]","[1.5136315061122254,1.5136315061122254,1.5136315061122254,1.5136315061122254]","[0.0035506948678490627,0.0035506948678490627,0.0035506948678490627,0.0035506948678490627]","[10.890074992948351,10.890074992948351,10.890074992948351,10.890074992948351]","[2238786986943360957,-4830381483658991901,2307406465187491696,-4149859147107091582]","[362.9197713915432,362.9197713915432,362.9197713915432,362.9197713915432]","[1.5376208088436782,2.3730145059188725,1.9012641546619427,2.0935619757349078]","[0.7056320339446702,1.1576764783633582,0.8496109648005463,-0.8259520924981985]","[0.08274562275257472,0.08274562275257472,0.08274562275257472,0.08274562275257472]","[0.04774791311158855,0.04774791311158855,0.04774791311158855,0.04774791311158855]","[0.25293210358612805,0.21933771186673523,0.24646620837023336,0.29492703267664533]","[0.5816502218289366,0.5816502218289366,0.5816502218289366,0.5816502218289366]","[-0.057305035081488945,-0.057305035081488945,-0.057305035081488945,-0.057305035081488945]","[0.012110621409603606,0.012110621409603606,0.012110621409603606,0.012110621409603606]","[3.0645573845454863,3.0645573845454863,3.0645573845454863,3.0645573845454863]","[2.1681385534748623,2.1681385534748623,2.1681385534748623,2.1681385534748623]"
1000,1000,0.009988309877860929,146.6816269495152,0.002273649811999443,2.2146103889073423,2.208868879460574,0.08406768577251711,2.0797420414870422,14.62553278729069,0.008264429354262012,0.04224096413016015,1.3975357202999659,0.04960046359045747,0.47636671184848645,1.9749704917545112,0.24378146256048838,3,317,"[0.04960046359045747,0.04960046359045747,0.04960046359045747]","[1.3975357202999659,1.3975357202999659,1.3975357202999659]","[0.002273649811999443,0.002273649811999443,0.002273649811999443]","[14.62553278729069,14.62553278729069,14.62553278729069]","[-2912301038756715932,599732849424088601,9071956909678608282]","[146.6816269495152,146.6816269495152,146.6816269495152]","[1.9749704917545112,2.4553367130804675,1.8523286953414195]","[0.5045314659110618,0.47636671184848645,0.39620199588846905]","[0.08406768577251711,0.08406768577251711,0.08406768577251711]","[0.008264429354262012,0.008264429354262012,0.008264429354262012]","[0.1672158345610364,0.24378146256048838,0.29080971724354043]","[2.208868879460574,2.208868879460574,2.208868879460574]","[0.04224096413016015,0.04224096413016015,0.04224096413016015]","[0.009988309877860929,0.009988309877860929,0.009988309877860929]","[2.2146103889073423,2.2146103889073423,2.2146103889073423]","[2.0797420414870422,2.0797420414870422,2.0797420414870422]"
1000,1000,0.010577574490855801,154.66162791884943,0.009810702377785458,0.6366673073432065,1.490078602277062,0.09418949569594129,1.3675829728287319,16.641375722888213,0.04138410246053731,0.07137914709920207,1.4554337370188004,0.0916589871489363,0.37144439334740165,1.855069268751496,0.20746482780635267,2,122,"[0.0916589871489363,0.0916589871489363]","[1.4554337370188004,1.4554337370188004]","[0.009810702377785458,0.009810702377785458]","[16.641375722888213,16.641375722888213]","[-5870498041551640352,-1085460816160346309]","[154.66162791884943,154.66162791884943]","[1.959537457941042,1.75060107956195]","[0.38257763220606256,0.36031115448874074]","[0.09418949569594129,0.09418949569594129]","[0.04138410246053731,0.04138410246053731]","[0.18856882797285346,0.22636082763985188]","[1.490078602277062,1.490078602277062]","[0.07137914709920207,0.07137914709920207]","[0.010577574490855801,0.010577574490855801]","[0.6366673073432065,0.6366673073432065]","[1.3675829728287319,1.3675829728287319]"
1000,1000,0.024655153849424467,143.4144526730174,0.009151022796477372,0.949532132740796,1.501904987930565,0.1,1.489930889636832,16.657993875078915,0.03847615235156762,0.07448054653348757,1.4511957853812785,0.04894638649479194,0.5030728076102957,2.2735529459145365,0.35872276513046697,2,638,"[0.04894638649479194,0.04894638649479194]","[1.4511957853812785,1.4511957853812785]","[0.009151022796477372,0.009151022796477372]","[16.657993875078915,16.657993875078915]","[-5986867008758268925,5575155182694639713]","[143.4144526730174,143.4144526730174]","[1.8245477810802346,2.722558110748838]","[0.5308422925972671,0.4753033226233243]","[0.1,0.1]","[0.03847615235156762,0.03847615235156762]","[0.34135887289525124,0.3760866573656827]","[1.501904987930565,1.501904987930565]","[0.07448054653348757,0.07448054653348757]","[0.024655153849424467,0.024655153849424467]","[0.949532132740796,0.949532132740796]","[1.489930889636832,1.489930889636832]"
1000,1000,0.04689166733205896,267.30806169979815,5.201491048173334E-4,3.440625980508192,1.1263860356080113,0.06530057189430134,3.706828192635835,12.391586737618907,-0.017496769940150286,0.0927343747311937,1.0087743777870313,0.07147486843616344,0.17355312515137444,2.006518820661569,0.23429820534213008,2,83,"[0.07147486843616344,0.07147486843616344]","[1.0087743777870313,1.0087743777870313]","[5.201491048173334E-4,5.201491048173334E-4]","[12.391586737618907,12.391586737618907]","[405737623143691155,-7496609942158526398]","[267.30806169979815,267.30806169979815]","[1.969538882385184,2.0434987589379543]","[1.0632213838792244,-0.7161151335764755]","[0.06530057189430134,0.06530057189430134]","[-0.017496769940150286,-0.017496769940150286]","[0.2055501157339399,0.2630462949503203]","[1.1263860356080113,1.1263860356080113]","[0.0927343747311937,0.0927343747311937]","[0.04689166733205896,0.04689166733205896]","[3.440625980508192,3.440625980508192]","[3.706828192635835,3.706828192635835]"
1000,1000,0.04151229356156577,228.03962989158515,0.0,2.2024341993675316,0.7320154556725944,0.07146550847622739,3.617523851318581,13.56772544011314,-0.07945240364122406,0.09315327886629712,0.9222113565632022,0.0682354013933778,1.435502231042041,2.401642021978651,0.1867744703696732,1,911,"[0.0682354013933778]","[0.9222113565632022]","[0.0]","[13.56772544011314]","[-3288844833527552283]","[228.03962989158515]","[2.401642021978651]","[1.435502231042041]","[0.07146550847622739]","[-0.07945240364122406]","[0.1867744703696732]","[0.7320154556725944]","[0.09315327886629712]","[0.04151229356156577]","[2.2024341993675316]","[3.617523851318581]"
1000,1000,0.048676618941616026,225.23176037196743,0.0020413291675358404,3.3529663343851723,1.702251851260578,0.06310141379686865,3.282804908513816,12.132042786578547,-0.030754227130236164,0.053721410597259184,1.0757591829422875,0.046955079277754025,1.2433895387377887,2.3141488080632286,0.31440396505798995,1,450,"[0.046955079277754025]","[1.0757591829422875]","[0.0020413291675358404]","[12.132042786578547]","[823658204641960558]","[225.23176037196743]","[2.3141488080632286]","[1.2433895387377887]","[0.06310141379686865]","[-0.030754227130236164]","[0.31440396505798995]","[1.702251851260578]","[0.053721410597259184]","[0.048676618941616026]","[3.3529663343851723]","[3.282804908513816]"
1000,1000,0.04689166733205896,267.30806169979815,5.201491048173334E-4,3.440625980508192,1.075270499466234,0.06530057189430134,3.706828192635835,13.493587128445728,-0.03641046032290225,0.0927343747311937,1.0087743777870313,0.04222359774102519,0.4675681185858789,1.9778343349976075,0.2988098165594302,5,37,"[0.04222359774102519,0.04222359774102519,0.04222359774102519,0.04222359774102519,0.04222359774102519]","[1.0087743777870313,1.0087743777870313,1.0087743777870313,1.0087743777870313,1.0087743777870313]","[5.201491048173334E-4,5.201491048173334E-4,5.201491048173334E-4,5.201491048173334E-4,5.201491048173334E-4]","[13.493587128445728,13.493587128445728,13.493587128445728,13.493587128445728,13.493587128445728]","[-406710069516656472,366751888817367992,-4068990806527958800,-6541349409963003129,-5750379852240542729]","[267.30806169979815,267.30806169979815,267.30806169979815,267.30806169979815,267.30806169979815]","[1.9778343349976075,2.5666022279663445,1.726533883213405,1.568827667000996,3.0129812413248405]","[0.6376716251154417,-0.4209716380111459,0.4675681185858789,1.6800255744856636,0.24647915551935196]","[0.06530057189430134,0.06530057189430134,0.06530057189430134,0.06530057189430134,0.06530057189430134]","[-0.03641046032290225,-0.03641046032290225,-0.03641046032290225,-0.03641046032290225,-0.03641046032290225]","[0.23042398670301134,0.2547825937822066,0.3228359497399742,0.4007712089252351,0.2988098165594302]","[1.075270499466234,1.075270499466234,1.075270499466234,1.075270499466234,1.075270499466234]","[0.0927343747311937,0.0927343747311937,0.0927343747311937,0.0927343747311937,0.0927343747311937]","[0.04689166733205896,0.04689166733205896,0.04689166733205896,0.04689166733205896,0.04689166733205896]","[3.440625980508192,3.440625980508192,3.440625980508192,3.440625980508192,3.440625980508192]","[3.706828192635835,3.706828192635835,3.706828192635835,3.706828192635835,3.706828192635835]"
1000,1000,0.0275460322685347,464.67785437321663,0.003774654784562021,3.235439871911274,0.5,0.083165916433746,3.58867645034076,13.250760149386135,7.438387342880992E-4,0.1,1.801820196364528,0.1,-1.6651167182920683,1.861080487494903,0.40354270213790366,1,968,"[0.1]","[1.801820196364528]","[0.003774654784562021]","[13.250760149386135]","[1985549704002354624]","[464.67785437321663]","[1.861080487494903]","[-1.6651167182920683]","[0.083165916433746]","[7.438387342880992E-4]","[0.40354270213790366]","[0.5]","[0.1]","[0.0275460322685347]","[3.235439871911274]","[3.58867645034076]"
1000,1000,0.023198898494234167,182.40469288552913,0.0019352308443657909,4.9830635358577995,3.7040191746552145,0.026757527471062515,2.9325856348160384,12.380657098630264,-0.011191336871352778,0.024424009748680392,1.0420592953403363,0.029760948292003042,0.574781356629225,2.525533790684674,0.18971564684026054,1,625,"[0.029760948292003042]","[1.0420592953403363]","[0.0019352308443657909]","[12.380657098630264]","[-1488948034759253136]","[182.40469288552913]","[2.525533790684674]","[0.574781356629225]","[0.026757527471062515]","[-0.011191336871352778]","[0.18971564684026054]","[3.7040191746552145]","[0.024424009748680392]","[0.023198898494234167]","[4.9830635358577995]","[2.9325856348160384]"
1000,1000,0.03823124356067259,146.82102844674318,0.0069341001252966805,1.6580417788536406,1.1009150929845661,0.0980109005970954,3.57460939648797,16.62260499930995,-0.010507728887695397,0.08476731942967256,1.0344103003840397,0.05030645002879544,-0.3387295283406453,1.9398052195052586,0.4974510364506486,1,967,"[0.05030645002879544]","[1.0344103003840397]","[0.0069341001252966805]","[16.62260499930995]","[-6232543448789796715]","[146.82102844674318]","[1.9398052195052586]","[-0.3387295283406453]","[0.0980109005970954]","[-0.010507728887695397]","[0.4974510364506486]","[1.1009150929845661]","[0.08476731942967256]","[0.03823124356067259]","[1.6580417788536406]","[3.57460939648797]"
1000,1000,0.020985312998423624,157.10368938329705,0.0030521824823282603,5.0,4.125879286604205,0.04604631171775739,2.8748618938178434,15.454446419477085,-0.03000808273645031,0.1,0.813150759731325,0.030190184460781255,-0.8341261286443982,2.028502818346037,0.19566416834799183,1,687,"[0.030190184460781255]","[0.813150759731325]","[0.0030521824823282603]","[15.454446419477085]","[-6642469809344076832]","[157.10368938329705]","[2.028502818346037]","[-0.8341261286443982]","[0.04604631171775739]","[-0.03000808273645031]","[0.19566416834799183]","[4.125879286604205]","[0.1]","[0.020985312998423624]","[5.0]","[2.8748618938178434]"
1000,1000,0.024655153849424467,143.4144526730174,0.009151022796477372,0.949532132740796,1.501904987930565,0.09264788417603592,1.489930889636832,16.657993875078915,0.03847615235156762,0.07448054653348757,1.4511957853812785,0.06212163877445842,0.2446056154027687,2.2829248071759203,0.2278917543584733,2,438,"[0.06212163877445842,0.06212163877445842]","[1.4511957853812785,1.4511957853812785]","[0.009151022796477372,0.009151022796477372]","[16.657993875078915,16.657993875078915]","[-5408099781542303057,1029082160340284045]","[143.4144526730174,143.4144526730174]","[2.6510079224610474,1.9148416918907931]","[0.4008426669649059,0.08836856384063152]","[0.09264788417603592,0.09264788417603592]","[0.03847615235156762,0.03847615235156762]","[0.25477553792956353,0.20100797078738308]","[1.501904987930565,1.501904987930565]","[0.07448054653348757,0.07448054653348757]","[0.024655153849424467,0.024655153849424467]","[0.949532132740796,0.949532132740796]","[1.489930889636832,1.489930889636832]"
1000,1000,0.01225898063826357,357.8328468689676,0.0036405324455396687,2.9570146809076476,0.6047323616854062,0.08336246570884401,1.3938952071392385,5.848249151262811,0.04341525066726368,-0.05780927813570409,1.5143505861254765,0.024303564166423944,1.5889824266719978,1.821804402812472,0.25597781303663725,1,589,"[0.024303564166423944]","[1.5143505861254765]","[0.0036405324455396687]","[5.848249151262811]","[-2573797578372569044]","[357.8328468689676]","[1.821804402812472]","[1.5889824266719978]","[0.08336246570884401]","[0.04341525066726368]","[0.25597781303663725]","[0.6047323616854062]","[-0.05780927813570409]","[0.01225898063826357]","[2.9570146809076476]","[1.3938952071392385]"
1000,1000,0.04488650385148043,298.14262100917153,2.131649361569341E-4,2.2515193837081755,0.8979036218800663,0.06344554531288349,4.9207688100619364,20.0,-0.027147643682268754,0.09008662867431297,0.951359986711092,0.04497977666519001,0.912645272683914,2.780069504583787,0.2514594789885036,1,933,"[0.04497977666519001]","[0.951359986711092]","[2.131649361569341E-4]","[20.0]","[6894599704853624974]","[298.14262100917153]","[2.780069504583787]","[0.912645272683914]","[0.06344554531288349]","[-0.027147643682268754]","[0.2514594789885036]","[0.8979036218800663]","[0.09008662867431297]","[0.04488650385148043]","[2.2515193837081755]","[4.9207688100619364]"
1000,1000,0.0069642098139309026,154.7975905137016,0.00847957297576002,0.6218257720055556,1.1918758185374192,0.09470257479936468,1.430041480265838,15.386690367857216,0.023825306291966247,0.015242525312796767,1.4515192425233743,0.05596614314411005,0.0034205463868350883,2.2476008881039347,0.2576039595079833,5,119,"[0.05596614314411005,0.05596614314411005,0.05596614314411005,0.05596614314411005,0.05596614314411005]","[1.4515192425233743,1.4515192425233743,1.4515192425233743,1.4515192425233743,1.4515192425233743]","[0.00847957297576002,0.00847957297576002,0.00847957297576002,0.00847957297576002,0.00847957297576002]","[15.386690367857216,15.386690367857216,15.386690367857216,15.386690367857216,15.386690367857216]","[1399306429177444371,-3738295270648399395,8277083226353973460,8861232611562301051,3102146927797776312]","[154.7975905137016,154.7975905137016,154.7975905137016,154.7975905137016,154.7975905137016]","[1.8859743425648374,2.379558403842418,2.2476008881039347,2.377183236010585,1.6084319617000982]","[1.351685298275799,-0.20211151335769584,0.0034205463868350883,-1.3492679592080061,1.8119243033367947]","[0.09470257479936468,0.09470257479936468,0.09470257479936468,0.09470257479936468,0.09470257479936468]","[0.023825306291966247,0.023825306291966247,0.023825306291966247,0.023825306291966247,0.023825306291966247]","[0.22719816432277806,0.2576039595079833,0.3266665635705892,0.22748005563408125,0.3034107915648163]","[1.1918758185374192,1.1918758185374192,1.1918758185374192,1.1918758185374192,1.1918758185374192]","[0.015242525312796767,0.015242525312796767,0.015242525312796767,0.015242525312796767,0.015242525312796767]","[0.0069642098139309026,0.0069642098139309026,0.0069642098139309026,0.0069642098139309026,0.0069642098139309026]","[0.6218257720055556,0.6218257720055556,0.6218257720055556,0.6218257720055556,0.6218257720055556]","[1.430041480265838,1.430041480265838,1.430041480265838,1.430041480265838,1.430041480265838]"
1000,1000,0.015043441154900472,285.17996692026605,0.004030503937124417,3.0645573845454863,0.5816502218289366,0.08274562275257472,2.1681385534748623,10.890074992948351,0.04774791311158855,-0.057305035081488945,1.5136315061122254,0.0234330197572407,-0.5704991935739416,1.969669049882816,0.3202986402357533,2,449,"[0.0234330197572407,0.0234330197572407]","[1.5136315061122254,1.5136315061122254]","[0.004030503937124417,0.004030503937124417]","[10.890074992948351,10.890074992948351]","[7651168229385155027,-5137710500290315821]","[285.17996692026605,285.17996692026605]","[2.341198091339297,1.598140008426335]","[0.3239588335640349,-1.4649572207119181]","[0.08274562275257472,0.08274562275257472]","[0.04774791311158855,0.04774791311158855]","[0.4002537198783327,0.24034356059317386]","[0.5816502218289366,0.5816502218289366]","[-0.057305035081488945,-0.057305035081488945]","[0.015043441154900472,0.015043441154900472]","[3.0645573845454863,3.0645573845454863]","[2.1681385534748623,2.1681385534748623]"
1000,1000,0.023405781687751405,182.91237159375657,0.0031117855120702045,4.589342956123103,3.8131015673444173,0.03940003413458559,2.9272268432455215,12.321109784793773,-0.03150614013382724,0.028927844170190176,1.179324252165388,0.029463313031729194,0.9389353839314656,1.809808795865242,0.33174578989981507,3,92,"[0.029463313031729194,0.029463313031729194,0.029463313031729194]","[1.179324252165388,1.179324252165388,1.179324252165388]","[0.0031117855120702045,0.0031117855120702045,0.0031117855120702045]","[12.321109784793773,12.321109784793773,12.321109784793773]","[-186467949522076966,7282081104686787509,-3012464056854038381]","[182.91237159375657,182.91237159375657,182.91237159375657]","[1.6867069563992554,2.0599984129646844,1.809808795865242]","[1.4691478213478573,0.9389353839314656,-1.998757440744725]","[0.03940003413458559,0.03940003413458559,0.03940003413458559]","[-0.03150614013382724,-0.03150614013382724,-0.03150614013382724]","[0.34696693721655114,0.2886880143420405,0.33174578989981507]","[3.8131015673444173,3.8131015673444173,3.8131015673444173]","[0.028927844170190176,0.028927844170190176,0.028927844170190176]","[0.023405781687751405,0.023405781687751405,0.023405781687751405]","[4.589342956123103,4.589342956123103,4.589342956123103]","[2.9272268432455215,2.9272268432455215,2.9272268432455215]"
1000,1000,0.012076829871045905,366.1264276122897,0.0035490455700402856,3.070483693914434,0.5447401314891436,0.08276095893812148,2.1694144556665877,11.022561440953385,0.04727235676790614,-0.05063893160554662,1.5132495723788613,0.022903882334179143,0.9462431829865618,2.855194114880601,0.23084981087883616,1,458,"[0.022903882334179143]","[1.5132495723788613]","[0.0035490455700402856]","[11.022561440953385]","[-1694310422392684725]","[366.1264276122897]","[2.855194114880601]","[0.9462431829865618]","[0.08276095893812148]","[0.04727235676790614]","[0.23084981087883616]","[0.5447401314891436]","[-0.05063893160554662]","[0.012076829871045905]","[3.070483693914434]","[2.1694144556665877]"
1000,1000,0.007575103294199946,158.6404662856075,0.01,0.6164086832033902,1.9063334043126692,0.09363751579616424,1.3584554718936581,15.766572897006991,0.017865636257805823,0.02507637330271692,1.4499322923852622,0.05659005169354234,0.7593123856706936,2.0231061761595535,0.33886949952352596,3,443,"[0.05659005169354234,0.05659005169354234,0.05659005169354234]","[1.4499322923852622,1.4499322923852622,1.4499322923852622]","[0.01,0.01,0.01]","[15.766572897006991,15.766572897006991,15.766572897006991]","[5468757391995773306,6572097810678725271,6728101497389098361]","[158.6404662856075,158.6404662856075,158.6404662856075]","[1.693786421911363,2.75840141626515,2.0231061761595535]","[1.568526981704173,0.7593123856706936,-0.250553317941149]","[0.09363751579616424,0.09363751579616424,0.09363751579616424]","[0.017865636257805823,0.017865636257805823,0.017865636257805823]","[0.33886949952352596,0.28814439129841585,0.428057256211281]","[1.9063334043126692,1.9063334043126692,1.9063334043126692]","[0.02507637330271692,0.02507637330271692,0.02507637330271692]","[0.007575103294199946,0.007575103294199946,0.007575103294199946]","[0.6164086832033902,0.6164086832033902,0.6164086832033902]","[1.3584554718936581,1.3584554718936581,1.3584554718936581]"
