evolution$generation,evolution$evaluated,macroGravityDecay,macroInnovationDecay,mesoCrossOverProba,mesoMutationProba,mesoInteractionProba,mesoToMacroInnovationThreshold,macroToMesoCrossoverMaxUpdate,macroToMesoMutationMaxUpdate,macroToMesoExchangeMaxUpdate,objective$psiUtility,objective$deltaUtility,objective$gammaUtility,evolution$samples,evolution$generated,mesoInteractionProba,mesoToMacroInnovationThreshold,macroToMesoCrossoverMaxUpdate,mesoCrossOverProba,macroGravityDecay,psiUtility,macroInnovationDecay,macroToMesoMutationMaxUpdate,mesoMutationProba,deltaUtility,replication,gammaUtility,macroToMesoExchangeMaxUpdate
27000,27000,1.1,1.0795489574851829,0.46288194863449433,0.003395785785336076,9.888708965647686E-6,1.008983960681324,-8.423344019522223E-4,9.999999999999995E-5,2.399563518833735E-8,0.6136475668676238,0.664659378617865,0.09477846546812119,5,6588,"[9.888708965647686E-6,9.888708965647686E-6,9.888708965647686E-6,9.888708965647686E-6,9.888708965647686E-6]","[1.008983960681324,1.008983960681324,1.008983960681324,1.008983960681324,1.008983960681324]","[-8.423344019522223E-4,-8.423344019522223E-4,-8.423344019522223E-4,-8.423344019522223E-4,-8.423344019522223E-4]","[0.46288194863449433,0.46288194863449433,0.46288194863449433,0.46288194863449433,0.46288194863449433]","[1.1,1.1,1.1,1.1,1.1]","[0.6136475668676238,0.7244105908570866,-0.054521462125035836,0.9889788924492304,-0.13056452851533384]","[1.0795489574851829,1.0795489574851829,1.0795489574851829,1.0795489574851829,1.0795489574851829]","[9.999999999999995E-5,9.999999999999995E-5,9.999999999999995E-5,9.999999999999995E-5,9.999999999999995E-5]","[0.003395785785336076,0.003395785785336076,0.003395785785336076,0.003395785785336076,0.003395785785336076]","[1.1341767669781322,0.7474957832617712,0.664659378617865,0.5329664559553078,0.6429493087851648]","[-2957659531353572018,8085007752638873282,-8832436850568121389,-7364613921465421803,6229744993333951326]","[0.05917329704629859,0.23767571628138962,0.039188118556622964,0.20522301572524126,0.09477846546812119]","[2.399563518833735E-8,2.399563518833735E-8,2.399563518833735E-8,2.399563518833735E-8,2.399563518833735E-8]"
27000,27000,0.7358702310099385,0.4766595671250232,0.36767742670909975,0.0052277348418992625,9.141869984876882E-6,1.5639145631109597,-1.678806560046882E-4,6.170903868526994E-5,7.383709042154287E-9,0.9773904157619921,0.8719833745551413,0.1418972946657271,2,18773,"[9.141869984876882E-6,9.141869984876882E-6]","[1.5639145631109597,1.5639145631109597]","[-1.678806560046882E-4,-1.678806560046882E-4]","[0.36767742670909975,0.36767742670909975]","[0.7358702310099385,0.7358702310099385]","[0.3729167498324286,1.5818640816915557]","[0.4766595671250232,0.4766595671250232]","[6.170903868526994E-5,6.170903868526994E-5]","[0.0052277348418992625,0.0052277348418992625]","[1.0200193320809654,0.7239474170293172]","[924377186495476877,-6821240065402096572]","[0.16021202578418992,0.12358256354726427]","[7.383709042154287E-9,7.383709042154287E-9]"
27000,27000,0.6685248219090267,0.8199795911802353,0.23521222083368015,0.001438203162049216,6.034086648869127E-6,1.5312171405932258,-9.396273056961767E-5,8.509736730096447E-5,3.580873307324663E-8,0.7128393035732228,0.5039414474563917,0.2548773914552016,3,7606,"[6.034086648869127E-6,6.034086648869127E-6,6.034086648869127E-6]","[1.5312171405932258,1.5312171405932258,1.5312171405932258]","[-9.396273056961767E-5,-9.396273056961767E-5,-9.396273056961767E-5]","[0.23521222083368015,0.23521222083368015,0.23521222083368015]","[0.6685248219090267,0.6685248219090267,0.6685248219090267]","[1.2646159997463058,0.17569490591424985,0.7128393035732228]","[0.8199795911802353,0.8199795911802353,0.8199795911802353]","[8.509736730096447E-5,8.509736730096447E-5,8.509736730096447E-5]","[0.001438203162049216,0.001438203162049216,0.001438203162049216]","[0.4540318375235466,0.5039414474563917,0.5696563583076517]","[205396789943479101,8176208090390870678,-4814478527499880377]","[0.36334767019505465,0.1539271269053324,0.2548773914552016]","[3.580873307324663E-8,3.580873307324663E-8,3.580873307324663E-8]"
27000,27000,0.7787245061448854,1.0091228652766078,0.3353009702771397,0.009432840638928488,1.0E-5,1.8541129422570515,-9.646510619421082E-4,2.5384756190099443E-5,6.098647947757653E-8,0.640022694263394,0.7687335669262745,0.0459605642465335,1,24327,"[1.0E-5]","[1.8541129422570515]","[-9.646510619421082E-4]","[0.3353009702771397]","[0.7787245061448854]","[0.640022694263394]","[1.0091228652766078]","[2.5384756190099443E-5]","[0.009432840638928488]","[0.7687335669262745]","[-8276015566941147669]","[0.0459605642465335]","[6.098647947757653E-8]"
27000,27000,0.7102194865920846,0.282726921824943,0.3659727399067626,0.0051536784272393195,5.118981378935099E-6,1.3386729876075392,3.368030034759692E-4,1.8633005143230537E-5,-5.847480345243516E-9,0.6676627055399966,0.3960023137080184,0.19265830930844752,1,25996,"[5.118981378935099E-6]","[1.3386729876075392]","[3.368030034759692E-4]","[0.3659727399067626]","[0.7102194865920846]","[0.6676627055399966]","[0.282726921824943]","[1.8633005143230537E-5]","[0.0051536784272393195]","[0.3960023137080184]","[-5721328587956933519]","[0.19265830930844752]","[-5.847480345243516E-9]"
27000,27000,0.5221738883504511,0.1759819889341256,0.4585282716634065,0.0017817265203934319,3.540581108199146E-6,1.0317575202194702,3.165012035144443E-4,-9.042548141493742E-6,1.0519822664238427E-8,0.10662783511486351,0.4749042227638829,0.05689928582122894,3,19391,"[3.540581108199146E-6,3.540581108199146E-6,3.540581108199146E-6]","[1.0317575202194702,1.0317575202194702,1.0317575202194702]","[3.165012035144443E-4,3.165012035144443E-4,3.165012035144443E-4]","[0.4585282716634065,0.4585282716634065,0.4585282716634065]","[0.5221738883504511,0.5221738883504511,0.5221738883504511]","[-0.15399199703716837,0.10662783511486351,0.524751081649129]","[0.1759819889341256,0.1759819889341256,0.1759819889341256]","[-9.042548141493742E-6,-9.042548141493742E-6,-9.042548141493742E-6]","[0.0017817265203934319,0.0017817265203934319,0.0017817265203934319]","[0.4749042227638829,0.44651266156324754,0.49096901535305504]","[-3300271446278920402,-1174661862261965870,2803502310273722022]","[0.05689928582122894,0.03788542236818193,0.16295010387137543]","[1.0519822664238427E-8,1.0519822664238427E-8,1.0519822664238427E-8]"
27000,27000,0.5693366330556315,0.7073362829019146,0.44278582037275027,0.006284979126567088,4.105135350524481E-6,1.9787529009894165,2.2466899495445706E-4,-4.812684179257973E-5,3.742705603913414E-8,1.6777037711767693,0.9135728660249538,0.2020838515313108,1,23954,"[4.105135350524481E-6]","[1.9787529009894165]","[2.2466899495445706E-4]","[0.44278582037275027]","[0.5693366330556315]","[1.6777037711767693]","[0.7073362829019146]","[-4.812684179257973E-5]","[0.006284979126567088]","[0.9135728660249538]","[-1708346935693951720]","[0.2020838515313108]","[3.742705603913414E-8]"
27000,27000,0.34551428873081513,0.5235949201090746,0.5,0.0072787299811902535,9.93855892205049E-6,1.0,6.010222908016693E-4,1.0E-4,-4.718392394024688E-9,1.1128813128327861,0.8550229566620611,0.23099947480345095,1,22985,"[9.93855892205049E-6]","[1.0]","[6.010222908016693E-4]","[0.5]","[0.34551428873081513]","[1.1128813128327861]","[0.5235949201090746]","[1.0E-4]","[0.0072787299811902535]","[0.8550229566620611]","[-8358781020867445354]","[0.23099947480345095]","[-4.718392394024688E-9]"
27000,27000,0.1,1.0958736504168025,0.36236463040191447,0.001,8.355950906556044E-6,1.6754643072951794,-3.99931048090623E-4,9.276711467361461E-5,-3.359260562392296E-8,-0.04365036225345387,0.49035029280884634,0.17246460566381083,11,2035,"[8.355950906556044E-6,8.355950906556044E-6,8.355950906556044E-6,8.355950906556044E-6,8.355950906556044E-6,8.355950906556044E-6,8.355950906556044E-6,8.355950906556044E-6,8.355950906556044E-6,8.355950906556044E-6,8.355950906556044E-6]","[1.6754643072951794,1.6754643072951794,1.6754643072951794,1.6754643072951794,1.6754643072951794,1.6754643072951794,1.6754643072951794,1.6754643072951794,1.6754643072951794,1.6754643072951794,1.6754643072951794]","[-3.99931048090623E-4,-3.99931048090623E-4,-3.99931048090623E-4,-3.99931048090623E-4,-3.99931048090623E-4,-3.99931048090623E-4,-3.99931048090623E-4,-3.99931048090623E-4,-3.99931048090623E-4,-3.99931048090623E-4,-3.99931048090623E-4]","[0.36236463040191447,0.36236463040191447,0.36236463040191447,0.36236463040191447,0.36236463040191447,0.36236463040191447,0.36236463040191447,0.36236463040191447,0.36236463040191447,0.36236463040191447,0.36236463040191447]","[0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1]","[0.37770482313030085,0.15424164350431147,-0.20079927795810137,-0.12428954169583628,-0.33513346981969283,0.014111175097334172,-0.04365036225345387,-0.3430763244460109,-0.46855704994317415,0.007681159117599368,0.30372680048790324]","[1.0958736504168025,1.0958736504168025,1.0958736504168025,1.0958736504168025,1.0958736504168025,1.0958736504168025,1.0958736504168025,1.0958736504168025,1.0958736504168025,1.0958736504168025,1.0958736504168025]","[9.276711467361461E-5,9.276711467361461E-5,9.276711467361461E-5,9.276711467361461E-5,9.276711467361461E-5,9.276711467361461E-5,9.276711467361461E-5,9.276711467361461E-5,9.276711467361461E-5,9.276711467361461E-5,9.276711467361461E-5]","[0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001]","[0.5582333523863956,0.543834352925987,0.45002593184005546,0.41934937210737244,0.49035029280884634,0.37784269148759053,0.664359409661254,0.3844218306416809,0.48362352678265497,0.758562330011491,0.6170361905277297]","[-7814714159967227640,9049686325774950961,1139455175217755348,-5642080629022119198,-4797769359202109173,155547334710211602,-5266427737326967433,-1255291230218342732,1432326521755185427,2682291076799341107,-8892860998560661671]","[0.29816863343680344,0.2253057345597056,0.17462455712053027,0.03846546812064,0.12545233593882577,0.03448275862068906,0.02586206896551646,0.217710810393831,0.15962094200450627,0.2812380302333817,0.17246460566381083]","[-3.359260562392296E-8,-3.359260562392296E-8,-3.359260562392296E-8,-3.359260562392296E-8,-3.359260562392296E-8,-3.359260562392296E-8,-3.359260562392296E-8,-3.359260562392296E-8,-3.359260562392296E-8,-3.359260562392296E-8,-3.359260562392296E-8]"
27000,27000,0.42738720390363005,0.23722196235620716,0.22865066310986942,0.0033160920476884674,8.485334550910359E-6,1.7020517972806353,5.017792706573383E-4,2.7510535842647325E-5,3.150654959946332E-8,0.7325011598124265,0.7672534679528167,0.045359963454557395,2,19080,"[8.485334550910359E-6,8.485334550910359E-6]","[1.7020517972806353,1.7020517972806353]","[5.017792706573383E-4,5.017792706573383E-4]","[0.22865066310986942,0.22865066310986942]","[0.42738720390363005,0.42738720390363005]","[1.2857733708277173,0.1792289487971357]","[0.23722196235620716,0.23722196235620716]","[2.7510535842647325E-5,2.7510535842647325E-5]","[0.0033160920476884674,0.0033160920476884674]","[1.0431338284235987,0.49137310748203467]","[-4071341346375093501,-4639161488160116324]","[0.05865402521608809,0.0320659016930267]","[3.150654959946332E-8,3.150654959946332E-8]"
27000,27000,0.7450015957638391,0.5921267695238749,0.4498251498039675,0.0073945448160607635,4.021408980186747E-6,1.949673853204528,-6.036845714798287E-4,9.066838813344492E-6,2.783117801761208E-8,0.6125571115444104,0.8955733843340927,0.039388534448506096,1,25576,"[4.021408980186747E-6]","[1.949673853204528]","[-6.036845714798287E-4]","[0.4498251498039675]","[0.7450015957638391]","[0.6125571115444104]","[0.5921267695238749]","[9.066838813344492E-6]","[0.0073945448160607635]","[0.8955733843340927]","[456114435210524492]","[0.039388534448506096]","[2.783117801761208E-8]"
27000,27000,0.6582491016590566,0.28456647054928313,0.3359588250728317,0.006957497739584092,4.8452261603830095E-6,1.8475842042891715,-4.336128576810385E-5,-5.497443379808102E-5,4.8753498905598704E-9,1.644090041686309,0.8386971867353377,0.09389348312956125,1,23185,"[4.8452261603830095E-6]","[1.8475842042891715]","[-4.336128576810385E-5]","[0.3359588250728317]","[0.6582491016590566]","[1.644090041686309]","[0.28456647054928313]","[-5.497443379808102E-5]","[0.006957497739584092]","[0.8386971867353377]","[5371005372640835917]","[0.09389348312956125]","[4.8753498905598704E-9]"
27000,27000,0.8820352920075579,0.48806451320561417,0.45664705773665737,0.009902043183697393,7.675546634066124E-6,1.9338763048307328,-3.208985239880109E-4,8.521312629244445E-5,-1.0560242602360665E-8,0.6945925288494039,0.47553052849265454,0.2964605138592904,1,24408,"[7.675546634066124E-6]","[1.9338763048307328]","[-3.208985239880109E-4]","[0.45664705773665737]","[0.8820352920075579]","[0.6945925288494039]","[0.48806451320561417]","[8.521312629244445E-5]","[0.009902043183697393]","[0.47553052849265454]","[5643021470972067013]","[0.2964605138592904]","[-1.0560242602360665E-8]"
27000,27000,0.3827538736263798,0.4747123658410063,0.42109220810457676,0.001,8.452466290121528E-6,1.589764935130344,6.588136715372196E-4,-9.693259790075542E-5,-4.511713297465066E-9,0.2644616177947716,0.49139883421747177,0.17520319590240652,4,9574,"[8.452466290121528E-6,8.452466290121528E-6,8.452466290121528E-6,8.452466290121528E-6]","[1.589764935130344,1.589764935130344,1.589764935130344,1.589764935130344]","[6.588136715372196E-4,6.588136715372196E-4,6.588136715372196E-4,6.588136715372196E-4]","[0.42109220810457676,0.42109220810457676,0.42109220810457676,0.42109220810457676]","[0.3827538736263798,0.3827538736263798,0.3827538736263798,0.3827538736263798]","[-0.04504825752894659,0.2592796008488496,1.047505912401666,0.26964363474069364]","[0.4747123658410063,0.4747123658410063,0.4747123658410063,0.4747123658410063]","[-9.693259790075542E-5,-9.693259790075542E-5,-9.693259790075542E-5,-9.693259790075542E-5]","[0.001,0.001,0.001,0.001]","[1.1442527378930367,0.37847562664883716,0.331781654902104,0.6043220417861064]","[-1735293507007991549,-1812143349782561720,8704451736189313393,6090007550537639649]","[0.3881590115882676,0.21668260811631734,0.1337237836884957,0.12407440708788853]","[-4.511713297465066E-9,-4.511713297465066E-9,-4.511713297465066E-9,-4.511713297465066E-9]"
27000,27000,0.618979041315764,0.5006718162873225,0.2,0.003788037727285122,5.7956498370440596E-6,1.146448145645683,-4.095921313151973E-5,-9.620108440709119E-5,-5.8833610438370994E-8,0.224859292277241,0.9878520563292623,0.1278915963553171,2,19342,"[5.7956498370440596E-6,5.7956498370440596E-6]","[1.146448145645683,1.146448145645683]","[-4.095921313151973E-5,-4.095921313151973E-5]","[0.2,0.2]","[0.618979041315764,0.618979041315764]","[0.15127144480673183,0.29844713974775017]","[0.5006718162873225,0.5006718162873225]","[-9.620108440709119E-5,-9.620108440709119E-5]","[0.003788037727285122,0.003788037727285122]","[0.8762749834460775,1.0994291292124472]","[268711135883831219,-1428453127544065442]","[0.02586206896551646,0.22992112374511775]","[-5.8833610438370994E-8,-5.8833610438370994E-8]"
27000,27000,0.6097977400699128,0.21483339438050197,0.29673837949543247,0.001,1.0E-5,1.4594467557382012,4.086414713213235E-4,5.4445205576093974E-5,1.5173282895651742E-8,0.11279213571943059,0.679815138371715,0.07317640829324867,7,14218,"[1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5]","[1.4594467557382012,1.4594467557382012,1.4594467557382012,1.4594467557382012,1.4594467557382012,1.4594467557382012,1.4594467557382012]","[4.086414713213235E-4,4.086414713213235E-4,4.086414713213235E-4,4.086414713213235E-4,4.086414713213235E-4,4.086414713213235E-4,4.086414713213235E-4]","[0.29673837949543247,0.29673837949543247,0.29673837949543247,0.29673837949543247,0.29673837949543247,0.29673837949543247,0.29673837949543247]","[0.6097977400699128,0.6097977400699128,0.6097977400699128,0.6097977400699128,0.6097977400699128,0.6097977400699128,0.6097977400699128]","[-0.13132053919141518,1.5865112620326989,-0.07942804362386591,0.1198117568431134,0.5373529649952271,0.09379727506932545,0.11279213571943059]","[0.21483339438050197,0.21483339438050197,0.21483339438050197,0.21483339438050197,0.21483339438050197,0.21483339438050197,0.21483339438050197]","[5.4445205576093974E-5,5.4445205576093974E-5,5.4445205576093974E-5,5.4445205576093974E-5,5.4445205576093974E-5,5.4445205576093974E-5,5.4445205576093974E-5]","[0.001,0.001,0.001,0.001,0.001,0.001,0.001]","[0.3430673473661643,1.0852166183662741,0.33491360213440613,0.42792119337988366,0.8215336216764952,0.8042533322604775,0.679815138371715]","[-3092403563489214828,3233449398019931468,-3916418021883697181,-6724266813224245506,3655013572866780734,8378061229645347605,-8999091934770416376]","[0.2071676087702401,0.2025803751315487,0.05024707731604172,0.02586206896551646,0.07317640829324867,0.18289343878639697,0.03448275862068906]","[1.5173282895651742E-8,1.5173282895651742E-8,1.5173282895651742E-8,1.5173282895651742E-8,1.5173282895651742E-8,1.5173282895651742E-8,1.5173282895651742E-8]"
27000,27000,0.7831703689498125,0.8288045504628123,0.459237328498756,0.005369726165995001,5.45043863683766E-6,1.7505019353712257,7.402199982599713E-4,6.904231854155389E-5,-1.0629078597012856E-9,0.6006991179648136,0.7052497599436731,0.3437528134188583,1,25081,"[5.45043863683766E-6]","[1.7505019353712257]","[7.402199982599713E-4]","[0.459237328498756]","[0.7831703689498125]","[0.6006991179648136]","[0.8288045504628123]","[6.904231854155389E-5]","[0.005369726165995001]","[0.7052497599436731]","[9197527925253810023]","[0.3437528134188583]","[-1.0629078597012856E-9]"
27000,27000,0.4624061196033139,0.9995421651665443,0.4523649557930318,0.0024796306718007062,5.049965778807292E-6,1.4661214931837436,9.93970190844162E-4,-9.938076659847197E-5,-6.792434314086507E-8,1.1265349560871822,0.7182407613683304,0.06073690617094041,4,33,"[5.049965778807292E-6,5.049965778807292E-6,5.049965778807292E-6,5.049965778807292E-6]","[1.4661214931837436,1.4661214931837436,1.4661214931837436,1.4661214931837436]","[9.93970190844162E-4,9.93970190844162E-4,9.93970190844162E-4,9.93970190844162E-4]","[0.4523649557930318,0.4523649557930318,0.4523649557930318,0.4523649557930318]","[0.4624061196033139,0.4624061196033139,0.4624061196033139,0.4624061196033139]","[1.2553324405936892,-0.08638554046503755,1.3594719249007725,0.9977374715806753]","[0.9995421651665443,0.9995421651665443,0.9995421651665443,0.9995421651665443]","[-9.938076659847197E-5,-9.938076659847197E-5,-9.938076659847197E-5,-9.938076659847197E-5]","[0.0024796306718007062,0.0024796306718007062,0.0024796306718007062,0.0024796306718007062]","[0.3672786934597858,0.6675740174361491,0.7896783389810502,0.7689075053005117]","[-3036314653102622899,-3554693019380306194,-855621036782240061,2553009705018176859]","[0.051883930312118576,0.02586206896551646,0.06958988202976224,0.08704074812618368]","[-6.792434314086507E-8,-6.792434314086507E-8,-6.792434314086507E-8,-6.792434314086507E-8]"
27000,27000,0.7854490824842811,0.7056472290891332,0.42855840916684584,0.005451709274009565,5.3935440138707266E-6,1.6238147286534224,8.679583150718632E-4,-2.9937677718374362E-5,2.3230444369572068E-8,1.6886353386766446,0.5689479358513565,0.11811817218023579,1,25710,"[5.3935440138707266E-6]","[1.6238147286534224]","[8.679583150718632E-4]","[0.42855840916684584]","[0.7854490824842811]","[1.6886353386766446]","[0.7056472290891332]","[-2.9937677718374362E-5]","[0.005451709274009565]","[0.5689479358513565]","[-7829879457778257923]","[0.11811817218023579]","[2.3230444369572068E-8]"
27000,27000,0.8686528148949687,0.3092589540938886,0.4692947423700279,0.010000000000000002,4.279108996075608E-6,1.404969770971379,-3.8361529127572285E-4,-6.336439897622681E-5,5.0638544954380815E-8,1.241398589632213,0.807900043720037,0.05910830997992944,1,25008,"[4.279108996075608E-6]","[1.404969770971379]","[-3.8361529127572285E-4]","[0.4692947423700279]","[0.8686528148949687]","[1.241398589632213]","[0.3092589540938886]","[-6.336439897622681E-5]","[0.010000000000000002]","[0.807900043720037]","[-639121230113788561]","[0.05910830997992944]","[5.0638544954380815E-8]"
27000,27000,0.7417171555054273,1.0288584163749954,0.23808891149676523,0.007155367516791161,4.67445446658919E-6,1.9117636658165775,-4.449974298622358E-4,7.627495949686553E-5,-7.728414229572644E-9,0.56449410913053,1.0224858848223284,0.12667745522323415,2,10967,"[4.67445446658919E-6,4.67445446658919E-6]","[1.9117636658165775,1.9117636658165775]","[-4.449974298622358E-4,-4.449974298622358E-4]","[0.23808891149676523,0.23808891149676523]","[0.7417171555054273,0.7417171555054273]","[-0.25891322016876517,1.3879014384298252]","[1.0288584163749954,1.0288584163749954]","[7.627495949686553E-5,7.627495949686553E-5]","[0.007155367516791161,0.007155367516791161]","[1.2584220352545956,0.7865497343900612]","[-4885594002982624770,-1826647362116704081]","[0.08583236474928357,0.16752254569718472]","[-7.728414229572644E-9,-7.728414229572644E-9]"
27000,27000,1.0097764560254079,0.5003418080555878,0.3112194364343092,0.009402910688466676,2.414231446292421E-6,1.6255549003090386,-9.716503043374624E-4,1.0E-4,2.2166107702076975E-8,1.7588876160267182,0.9806355555272108,0.15667936944352379,1,18355,"[2.414231446292421E-6]","[1.6255549003090386]","[-9.716503043374624E-4]","[0.3112194364343092]","[1.0097764560254079]","[1.7588876160267182]","[0.5003418080555878]","[1.0E-4]","[0.009402910688466676]","[0.9806355555272108]","[8380840363304926797]","[0.15667936944352379]","[2.2166107702076975E-8]"
27000,27000,0.8919003156716704,1.1,0.496844369241064,0.009137839943743693,4.0221933144657016E-6,1.7086529088758062,0.001,-1.0E-4,3.74955091454363E-8,0.585940644301536,0.9705646365253657,0.23651824683364575,1,19362,"[4.0221933144657016E-6]","[1.7086529088758062]","[0.001]","[0.496844369241064]","[0.8919003156716704]","[0.585940644301536]","[1.1]","[-1.0E-4]","[0.009137839943743693]","[0.9705646365253657]","[-1304234384469677773]","[0.23651824683364575]","[3.74955091454363E-8]"
27000,27000,0.6047992684140194,0.829432544266543,0.44178972166369407,0.008052669125544719,1.0E-6,2.0,-2.3861224799535735E-4,-6.784134319320013E-5,-2.8525624390421334E-8,0.9975739645021671,0.6248818307095703,0.22688833756298843,1,26924,"[1.0E-6]","[2.0]","[-2.3861224799535735E-4]","[0.44178972166369407]","[0.6047992684140194]","[0.9975739645021671]","[0.829432544266543]","[-6.784134319320013E-5]","[0.008052669125544719]","[0.6248818307095703]","[-709055948819579258]","[0.22688833756298843]","[-2.8525624390421334E-8]"
27000,27000,0.9266624474221257,0.7426590128279533,0.3040326271275032,0.003929543478954696,4.843360844745102E-6,1.6250066545485884,-5.602789331730213E-5,3.858535326702838E-5,-1.5327661710373318E-8,0.6269670086799943,0.8109143164614707,0.06152404597688932,2,17177,"[4.843360844745102E-6,4.843360844745102E-6]","[1.6250066545485884,1.6250066545485884]","[-5.602789331730213E-5,-5.602789331730213E-5]","[0.3040326271275032,0.3040326271275032]","[0.9266624474221257,0.9266624474221257]","[1.168655502533693,0.08527851482629556]","[0.7426590128279533,0.7426590128279533]","[3.858535326702838E-5,3.858535326702838E-5]","[0.003929543478954696,0.003929543478954696]","[1.0591265413149062,0.5627020916080352]","[-1308959483032653479,-2118988246363292663]","[0.08986253336148353,0.033185558592295106]","[-1.5327661710373318E-8,-1.5327661710373318E-8]"
27000,27000,0.9029025169557375,0.7929322866829984,0.41992516244787015,0.009313798991854846,5.701989354960535E-6,1.9340182216021549,1.229824261850651E-4,1.0E-4,-1.0E-7,0.21588578788165114,0.6835184655192692,0.2901190982259467,1,25213,"[5.701989354960535E-6]","[1.9340182216021549]","[1.229824261850651E-4]","[0.41992516244787015]","[0.9029025169557375]","[0.21588578788165114]","[0.7929322866829984]","[1.0E-4]","[0.009313798991854846]","[0.6835184655192692]","[-7798187822848857364]","[0.2901190982259467]","[-1.0E-7]"
27000,27000,1.0512973254653897,0.26376726218980345,0.45127815220027245,0.0011763301182296532,7.268338146338716E-6,1.4323047986779163,-9.869827271986784E-4,7.725851056252706E-5,2.9853987416424084E-8,0.41444465552671117,0.851318088246598,0.1697273688712353,4,4242,"[7.268338146338716E-6,7.268338146338716E-6,7.268338146338716E-6,7.268338146338716E-6]","[1.4323047986779163,1.4323047986779163,1.4323047986779163,1.4323047986779163]","[-9.869827271986784E-4,-9.869827271986784E-4,-9.869827271986784E-4,-9.869827271986784E-4]","[0.45127815220027245,0.45127815220027245,0.45127815220027245,0.45127815220027245]","[1.0512973254653897,1.0512973254653897,1.0512973254653897,1.0512973254653897]","[0.37577748872560557,0.45311182232781677,0.015963570615271205,1.1535993438594652]","[0.26376726218980345,0.26376726218980345,0.26376726218980345,0.26376726218980345]","[7.725851056252706E-5,7.725851056252706E-5,7.725851056252706E-5,7.725851056252706E-5]","[0.0011763301182296532,0.0011763301182296532,0.0011763301182296532,0.0011763301182296532]","[1.1063566382222754,0.8643029182024891,0.838333258290707,0.5746278366912798]","[888432537248574117,8110651123511370812,-3865641219360151127,8088736469604384221]","[0.3909089925818283,0.17406461133234297,0.02586206896551646,0.16539012641012762]","[2.9853987416424084E-8,2.9853987416424084E-8,2.9853987416424084E-8,2.9853987416424084E-8]"
27000,27000,0.8001422156499184,0.3010464453293308,0.4986550602235912,0.007918247776292273,4.114188859163398E-6,2.0,-9.80333939876878E-4,-9.533421817622916E-5,8.689899443410859E-8,0.2344319459851989,0.5063099233995731,0.035920371671934515,1,26889,"[4.114188859163398E-6]","[2.0]","[-9.80333939876878E-4]","[0.4986550602235912]","[0.8001422156499184]","[0.2344319459851989]","[0.3010464453293308]","[-9.533421817622916E-5]","[0.007918247776292273]","[0.5063099233995731]","[-3212284990222718410]","[0.035920371671934515]","[8.689899443410859E-8]"
27000,27000,0.8116353133573827,0.26775070325696576,0.29201502756057957,0.005993649162679157,7.50257311381121E-6,1.2718475935826137,0.001,2.7349902909144057E-5,1.0E-7,1.3521213482113015,0.8452149166232137,0.09857639071336743,1,23440,"[7.50257311381121E-6]","[1.2718475935826137]","[0.001]","[0.29201502756057957]","[0.8116353133573827]","[1.3521213482113015]","[0.26775070325696576]","[2.7349902909144057E-5]","[0.005993649162679157]","[0.8452149166232137]","[-8749141904080853780]","[0.09857639071336743]","[1.0E-7]"
